DRUG_NAME,TARGET,TARGET_PATHWAY,TCGA_DESC,GDSC_TISSUE_DESCRIPTOR_2,CANCER_TYPE_MATCHING_TCGA_LABEL,SITE,GDSC_TISSUE_DESCRIPTOR_1,AUC
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.868024
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.723939
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.646455
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.700103
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.692511
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lihc,liver,lihc,liver,digestive_system,0.818158
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,unclassified,lung_nsclc_not specified,unable to classify,lung,lung_nsclc,0.780725
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.784276
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.756489
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.726839
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.828258
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.774622
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.707782
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.797941
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.810981
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.868447
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.782836
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.730713
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.667106
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.709917
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.635914
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,kirc,kidney,kirc,kidney,kidney,0.761335
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.667
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,kirc,kidney,kirc,kidney,kidney,0.77442
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,stad,stomach,stad,stomach,digestive_system,0.637162
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,blca,bladder,blca,urinary_tract,urogenital_system,0.688962
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.658594
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.753607
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.715627
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.803039
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.740173
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.573134
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.664994
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.624348
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.742485
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.70852
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.732406
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.676329
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.684816
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.77198
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.805712
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,kirc,kidney,kirc,kidney,kidney,0.627129
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.78863
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.890978
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,prad,prostate,prad,prostate,urogenital_system,0.68929
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,thca,thyroid,thca,thyroid,thyroid,0.776106
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.718755
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,cesc,cervix,cesc,vulva,urogenital_system,0.594593
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.741412
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,salivary_gland,aero_dig_tract,0.666824
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,thca,thyroid,thca,thyroid,thyroid,0.736911
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.725456
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.875286
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.882815
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,thca,thyroid,thca,thyroid,thyroid,0.692664
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.578326
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.777053
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.682882
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.6351
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,stad,stomach,stad,stomach,digestive_system,0.826273
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.787951
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,stad,stomach,stad,stomach,digestive_system,0.738664
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.760368
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.795871
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.772419
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,thca,thyroid,thca,thyroid,thyroid,0.800365
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,cesc,cervix,cesc,cervix,urogenital_system,0.777274
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,cesc,cervix,cesc,cervix,urogenital_system,0.732163
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,thca,thyroid,thca,thyroid,thyroid,0.866778
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.780406
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.768427
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.682835
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.651517
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.78827
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoid_neoplasm other,all,haematopoietic_and_lymphoid_tissue,lymphoma,0.67185
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.820449
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.771886
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.715441
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.85703
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.748912
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.761021
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.685587
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.71906
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.767204
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.797831
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.767068
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.781012
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.666251
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.752685
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.82429
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.779104
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.571753
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,cesc,cervix,cesc,cervix,urogenital_system,0.759606
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.888502
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.580429
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.634603
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.742332
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.82167
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.829836
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.768154
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.640233
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.707248
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.710749
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.752202
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,t_cell_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.594591
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.785919
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.720566
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.827672
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.725665
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.795934
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.74884
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.795372
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.727839
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.668176
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.708591
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.691476
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.776967
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.759543
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,thca,thyroid,thca,thyroid,thyroid,0.704933
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,stad,stomach,stad,stomach,digestive_system,0.711624
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lihc,liver,lihc,liver,digestive_system,0.739881
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lihc,liver,lihc,liver,digestive_system,0.763105
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lihc,liver,lihc,liver,digestive_system,0.777369
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lihc,liver,lihc,liver,digestive_system,0.812594
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.695926
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.740104
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.690343
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.708694
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.819056
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.841297
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.687784
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.756695
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,thca,thyroid,thca,thyroid,thyroid,0.857318
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,cesc,cervix,cesc,cervix,urogenital_system,0.697621
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.664355
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.889797
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.843365
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.663946
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.834842
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.693655
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.751988
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.658016
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.761501
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.635002
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.789815
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.820393
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.731698
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.836839
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.767272
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.730301
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.748898
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.784356
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,stad,stomach,stad,stomach,digestive_system,0.819327
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,cesc,cervix,cesc,cervix,urogenital_system,0.75544
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lihc,liver,lihc,liver,digestive_system,0.733788
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.828535
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.810664
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,kirc,kidney,kirc,kidney,kidney,0.882091
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.812092
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,thca,thyroid,thca,thyroid,thyroid,0.813891
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,kirc,kidney,kirc,kidney,kidney,0.914879
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.808819
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.795978
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.862199
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.83982
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.668325
